The complexity of non-hierarchical clustering with instance and cluster level constraints,"Ian Davidson (University at Albany, SUNY);S. S. Ravi (University at Albany, SUNY);","2560595684,2695677490","Recent work has looked at extending clustering algorithms with instance level must-link (ML) and cannot-link (CL) background information. Our work introduces ? and ? cluster level constraints that influence inter-cluster distances and cluster composition. The addition of background information, though useful at providing better clustering results, raises the important feasibility question: Given a collection of constraints and a set of data, does there exist at least one partition of the data set satisfying all the constraints? We study the complexity of the feasibility problem for each of the above constraints separately and also for combinations of constraints. Our results clearly delineate combinations of constraints for which the feasibility problem is computationally intractable (i.e., NP-complete) from those for which the problem is efficiently solvable (i.e., in the computational class P). We also consider the ML and CL constraints in conjunctive and disjunctive normal forms (CNF and DNF respectively). We show that for ML constraints, the feasibility problem is intractable for CNF but efficiently solvable for DNF. Unfortunately, for CL constraints, the feasibility problem is intractable for both CNF and DNF. This effectively means that CL-constraints in a non-trivial form cannot be efficiently incorporated into clustering algorithms. To overcome this, we introduce the notion of a choice-set of constraints and prove that the feasibility problem for choice-sets is efficiently solvable for both ML and CL constraints. We also present empirical results which indicate that the feasibility problem occurs extensively in real world problems.",2007,Data Mining and Knowledge Discovery volume 14 issue 1 pp 25-61,constrained clustering;disjunctive normal form;hierarchical clustering;complexity;satisfiability;discrete mathematics;machine learning;algorithm;computer science;mathematics;
Privacy-preserving boosting,Sébastien Gambs (Université de Montréal);Balázs Kégl (Université de Montréal);Esma Aïmeur (Université de Montréal);,"2665514772,2308666198,317357871","We describe two algorithms, BiBoost (Bipartite Boosting) and MultBoost (Multiparty Boosting), that allow two or more participants to construct a boosting classifier without explicitly sharing their data sets. We analyze both the computational and the security aspects of the algorithms. The algorithms inherit the excellent generalization performance of AdaBoost. Experiments indicate that the algorithms are better than AdaBoost executed separately by the participants, and that, independently of the number of participants, they perform close to AdaBoost executed using the entire data set.",2007,Data Mining and Knowledge Discovery volume 14 issue 1 pp 131-170,boosting methods for object categorization;brownboost;lpboost;secure multi party computation;boosting;adaboost;theoretical computer science;data mining;machine learning;computer science;
An efficient approach to external cluster assessment with an application to Martian topography,Ricardo Vilalta (University of Houston);Tomasz F. Stepinski (Lunar and Planetary Institute);Murali-Krishna Achari (University of Houston);,"2124474760,229275057,2162483643","Automated tools for knowledge discovery are frequently invoked in databases where objects already group into some known (i.e., external) classification scheme. In the context of unsupervised learning or clustering, such tools delve inside large databases looking for alternative classification schemes that are meaningful and novel. An assessment of the information gained with new clusters can be effected by looking at the degree of separation between each new cluster and its most similar class. Our approach models each cluster and class as a multivariate Gaussian distribution and estimates their degree of separation through an information theoretic measure (i.e., through relative entropy or Kullback---Leibler distance). The inherently large computational cost of this step is alleviated by first projecting all data over the single dimension that best separates both distributions (using Fisher's Linear Discriminant). We test our algorithm on a dataset of Martian surfaces using the traditional division into geological units as external classes and the new, hydrology-inspired, automatically performed division as novel clusters. We find the new partitioning constitutes a formally meaningful classification that deviates substantially from the traditional classification.",2007,Data Mining and Knowledge Discovery volume 14 issue 1 pp 1-23,kullback leibler divergence;knowledge extraction;unsupervised learning;data mining;machine learning;statistics;computer science;mathematics;
Mining Knowledge in Computer Tomography Databases,Daniela Stan Raicu;,2708474881,-,2007,Data Mining and Knowledge Discovery,computer science;
Characteristic-Based Clustering for Time Series Data,"Xiaozhe Wang (Faculty of Information Technology, University Džemal Bijedić of Mostar);Kate A. Smith (Faculty of Information Technology, University Džemal Bijedić of Mostar);Rob J. Hyndman (Monash University, Clayton campus);","2305201898,2160175319,1925586815","With the growing importance of time series clustering research, particularly for similarity searches amongst long time series such as those arising in medicine or finance, it is critical for us to find a way to resolve the outstanding problems that make most clustering methods impractical under certain circumstances. When the time series is very long, some clustering algorithms may fail because the very notation of similarity is dubious in high dimension space; many methods cannot handle missing data when the clustering is based on a distance metric. This paper proposes a method for clustering of time series based on their structural characteristics. Unlike other alternatives, this method does not cluster point values using a distance metric, rather it clusters based on global features extracted from the time series. The feature measures are obtained from each individual series and can be fed into arbitrary clustering algorithms, including an unsupervised neural network algorithm, self-organizing map, or hierarchal clustering algorithm. Global measures describing the time series are obtained by applying statistical operations that best capture the underlying characteristics: trend, seasonality, periodicity, serial correlation, skewness, kurtosis, chaos, nonlinearity, and self-similarity. Since the method clusters using extracted global measures, it reduces the dimensionality of the time series and is much less sensitive to missing or noisy data. We further provide a search mechanism to find the best selection from the feature set that should be used as the clustering inputs. The proposed technique has been tested using benchmark time series datasets previously reported for time series clustering and a set of time series datasets with known characteristics. The empirical results show that our approach is able to yield meaningful clusters. The resulting clusters are similar to those produced by other methods, but with some promising and interesting variations that can be intuitively explained with knowledge of the global characteristics of the time series.",2006,Data Mining and Knowledge Discovery volume 13 issue 3 pp 335-364,flame clustering;k medians clustering;brown clustering;canopy clustering algorithm;correlation clustering;constrained clustering;data stream clustering;cure data clustering algorithm;affinity propagation;fuzzy clustering;clustering high dimensional data;cluster analysis;time series;consensus clustering;data mining;machine learning;statistics;computer science;mathematics;
Mining in Anticipation for Concept Change: Proactive-Reactive Prediction in Data Streams,Ying Yang (Monash University);Xindong Wu (University of Vermont);Xingquan Zhu (University of Vermont);,"2140940508,2123651450,2618356905","Prediction in streaming data is an important activity in the modern society. Two major challenges posed by data streams are (1) the data may grow without limit so that it is difficult to retain a long history of raw data; and (2) the underlying concept of the data may change over time. The novelties of this paper are in four folds. First, it uses a measure of conceptual equivalence to organize the data history into a history of concepts. This contrasts to the common practice that only keeps recent raw data. The concept history is compact while still retains essential information for learning. Second, it learns concept-transition patterns from the concept history and anticipates what the concept will be in the case of a concept change. It then proactively prepares a prediction model for the future change. This contrasts to the conventional methodology that passively waits until the change happens. Third, it incorporates proactive and reactive predictions. If the anticipation turns out to be correct, a proper prediction model can be launched instantly upon the concept change. If not, it promptly resorts to a reactive mode: adapting a prediction model to the new data. Finally, an efficient and effective system RePro is proposed to implement these new ideas. It carries out prediction at two levels, a general level of predicting each oncoming concept and a specific level of predicting each instance's class. Experiments are conducted to compare RePro with representative existing prediction methods on various benchmark data sets that represent diversified scenarios of concept change. Empirical evidence offers inspiring insights and demonstrates the proposed methodology is an advisable solution to prediction in data streams.",2006,Data Mining and Knowledge Discovery volume 13 issue 3 pp 261-289,empirical evidence;predictive modelling;biological classification;proactive learning;data mining;artificial intelligence;machine learning;simulation;statistics;computer science;
Scalable Clustering Algorithms with Balancing Constraints,Arindam Banerjee (University of Minnesota);Joydeep Ghosh (University of Texas at Austin);,"2037585042,2148168557","Clustering methods for data-mining problems must be extremely scalable. In addition, several data mining applications demand that the clusters obtained be balanced, i.e., of approximately the same size or importance. In this paper, we propose a general framework for scalable, balanced clustering. The data clustering process is broken down into three steps: sampling of a small representative subset of the points, clustering of the sampled data, and populating the initial clusters with the remaining data followed by refinements. First, we show that a simple uniform sampling from the original data is sufficient to get a representative subset with high probability. While the proposed framework allows a large class of algorithms to be used for clustering the sampled set, we focus on some popular parametric algorithms for ease of exposition. We then present algorithms to populate and refine the clusters. The algorithm for populating the clusters is based on a generalization of the stable marriage problem, whereas the refinement algorithm is a constrained iterative relocation scheme. The complexity of the overall method is O(kN log N) for obtaining k balanced clusters from N data points, which compares favorably with other existing techniques for balanced clustering. In addition to providing balancing guarantees, the clustering performance obtained using the proposed framework is comparable to and often better than the corresponding unconstrained solution. Experimental results on several datasets, including high-dimensional (>20,000) ones, are provided to demonstrate the efficacy of the proposed framework.",2006,Data Mining and Knowledge Discovery volume 13 issue 3 pp 365-395,k medians clustering;flame clustering;brown clustering;canopy clustering algorithm;determining the number of clusters in a data set;dbscan;correlation clustering;constrained clustering;data stream clustering;cure data clustering algorithm;single linkage clustering;affinity propagation;stable marriage problem;fuzzy clustering;clustering high dimensional data;cluster analysis;consensus clustering;biclustering;document clustering;data science;data mining;machine learning;statistics;computer science;
Accelerated EM-based clustering of large data sets,Jakob J. Verbeek (French Institute for Research in Computer Science and Automation);Jan R. J. Nunnink (University of Amsterdam);Nikos Vlassis (University of Amsterdam);,"2145238836,1227111101,2193073850","Motivated by the poor performance (linear complexity) of the EM algorithm in clustering large data sets, and inspired by the successful accelerated versions of related algorithms like k-means, we derive an accelerated variant of the EM algorithm for Gaussian mixtures that: (1) offers speedups that are at least linear in the number of data points, (2) ensures convergence by strictly increasing a lower bound on the data log-likelihood in each learning step, and (3) allows ample freedom in the design of other accelerated variants. We also derive a similar accelerated algorithm for greedy mixture learning, where very satisfactory results are obtained. The core idea is to define a lower bound on the data log-likelihood based on a grouping of data points. The bound is maximized by computing in turn (i) optimal assignments of groups of data points to the mixture components, and (ii) optimal re-estimation of the model parameters based on average sufficient statistics computed over groups of data points. The proposed method naturally generalizes to mixtures of other members of the exponential family. Experimental results show the potential of the proposed method over other state-of-the-art acceleration techniques.",2006,Data Mining and Knowledge Discovery volume 13 issue 3 pp 291-307,k d tree;computational statistics;combinatorics;data mining;machine learning;mathematical optimization;statistics;computer science;mathematics;
Learning Semi-Structured Document Categorization Using Bounded-Length Spectrum Sub-Sequence Kernels,Olivier Y. de Vel (Defence Science and Technology Organisation);,1968231690,"In this paper we report an investigation into the learning of semi-structured document categorization. We automatically discover low-level, short-range byte data structure patterns from a document data stream by extracting all byte sub-sequences within a sliding window to form an augmented (or bounded-length) string spectrum feature map and using a modified suffix trie data structure (called the coloured generalized suffix tree or CGST) to efficiently store and manipulate the feature map. Using the CGST we are able to efficiently compute the stream's bounded-length sequence spectrum kernel. We compare the performance of two classifier algorithms to categorize the data streams, namely, the SVM and Naive Bayes (NB) classifiers. Experiments have provided good classification performance results on a variety of document byte streams, particularly when using the NB classifier under certain parameter settings. Results indicate that the bounded-length kernel is superior to the standard fixed-length kernel for semi-structured documents.",2006,Data Mining and Knowledge Discovery volume 13 issue 3 pp 309-334,naive bayes classifier;support vector machine;computer forensics;digital forensics;data structure;data mining;pattern recognition;machine learning;computer science;
A systematic approach to the assessment of fuzzy association rules,Didier Dubois (United Parcel Service);Eyke Hüllermeier (University of Marburg);Henri Prade (United Parcel Service);,"2300659125,323026139,2082615088","In order to allow for the analysis of data sets including numerical attributes, several generalizations of association rule mining based on fuzzy sets have been proposed in the literature. While the formal specification of fuzzy associations is more or less straightforward, the assessment of such rules by means of appropriate quality measures is less obvious. Particularly, it assumes an understanding of the semantic meaning of a fuzzy rule. This aspect has been ignored by most existing proposals, which must therefore be considered as ad-hoc to some extent. In this paper, we develop a systematic approach to the assessment of fuzzy association rules. To this end, we proceed from the idea of partitioning the data stored in a database into examples of a given rule, counterexamples, and irrelevant data. Evaluation measures are then derived from the cardinalities of the corresponding subsets. The problem of finding a proper partition has a rather obvious solution for standard association rules but becomes less trivial in the fuzzy case. Our results not only provide a sound justification for commonly used measures but also suggest a means for constructing meaningful alternatives.",2006,Data Mining and Knowledge Discovery volume 13 issue 2 pp 167-192,fuzzy associative matrix;type 2 fuzzy sets and systems;fuzzy set operations;fuzzy measure theory;fuzzy mathematics;defuzzification;adaptive neuro fuzzy inference system;fuzzy classification;fuzzy number;membership function;association rule learning;neuro fuzzy;fuzzy logic;fuzzy set;data mining;artificial intelligence;machine learning;computer science;mathematics;
Hyperclique pattern discovery,Hui Xiong (Rutgers–Newark);Pang Ning Tan (Michigan State University);Vipin Kumar (University of Minnesota);,"2153710278,2113230973,2161062602","Existing algorithms for mining association patterns often rely on the support-based pruning strategy to prune a combinatorial search space. However, this strategy is not effective for discovering potentially interesting patterns at low levels of support. Also, it tends to generate too many spurious patterns involving items which are from different support levels and are poorly correlated. In this paper, we present a framework for mining highly-correlated association patterns called hyperclique patterns. In this framework, an objective measure called h-confidence is applied to discover hyperclique patterns. We prove that the items in a hyperclique pattern have a guaranteed level of global pairwise similarity to one another as measured by the cosine similarity (uncentered Pearson's correlation coefficient). Also, we show that the h-confidence measure satisfies a cross-support property which can help efficiently eliminate spurious patterns involving items with substantially different support levels. Indeed, this cross-support property is not limited to h-confidence and can be generalized to some other association measures. In addition, an algorithm called hyperclique miner is proposed to exploit both cross-support and anti-monotone properties of the h-confidence measure for the efficient discovery of hyperclique patterns. Finally, our experimental results show that hyperclique miner can efficiently identify hyperclique patterns, even at extremely low levels of support.",2006,Data Mining and Knowledge Discovery volume 13 issue 2 pp 219-242,genetic association;data science;data mining;machine learning;mathematics;
Mining top-K frequent itemsets from data streams,Raymond Chi-Wing Wong (The Chinese University of Hong Kong);Ada Wai-Chee Fu (The Chinese University of Hong Kong);,"2125027556,2165551961","Frequent pattern mining on data streams is of interest recently. However, it is not easy for users to determine a proper frequency threshold. It is more reasonable to ask users to set a bound on the result size. We study the problem of mining top K frequent itemsets in data streams. We introduce a method based on the Chernoff bound with a guarantee of the output quality and also a bound on the memory usage. We also propose an algorithm based on the Lossy Counting Algorithm. In most of the experiments of the two proposed algorithms, we obtain perfect solutions and the memory space occupied by our algorithms is very small. Besides, we also propose the adapted approach of these two algorithms in order to handle the case when we are interested in mining the data in a sliding window. The experiments show that the results are accurate.",2006,Data Mining and Knowledge Discovery volume 13 issue 2 pp 193-217,chernoff bound;sliding window protocol;randomized algorithm;data stream mining;data science;data mining;database;statistics;computer science;
VizRank: Data Visualization Guided by Machine Learning,Gregor Leban (University of Ljubljana);Blaž Zupan (University of Ljubljana);Gaj Vidmar (University of Ljubljana);Ivan Bratko (University of Ljubljana);,"1161821428,1975997033,1423739227,689465770","Data visualization plays a crucial role in identifying interesting patterns in exploratory data analysis. Its use is, however, made difficult by the large number of possible data projections showing different attribute subsets that must be evaluated by the data analyst. In this paper, we introduce a method called VizRank, which is applied on classified data to automatically select the most useful data projections. VizRank can be used with any visualization method that maps attribute values to points in a two-dimensional visualization space. It assesses possible data projections and ranks them by their ability to visually discriminate between classes. The quality of class separation is estimated by computing the predictive accuracy of k-nearest neighbor classifier on the data set consisting of x and y positions of the projected data points and their class information. The paper introduces the method and presents experimental results which show that VizRank's ranking of projections highly agrees with subjective rankings by data analysts. The practical use of VizRank is also demonstrated by an application in the field of functional genomics.",2006,Data Mining and Knowledge Discovery volume 13 issue 2 pp 119-136,exploratory data analysis;functional genomics;k nearest neighbors algorithm;data visualization;data science;data mining;machine learning;statistics;computer science;
Support measures for graph data,Natalia Vanetik (Ben-Gurion University of the Negev);Solomon Eyal Shimony (Ben-Gurion University of the Negev);Ehud Gudes (Ben-Gurion University of the Negev);,"2042215923,2333889049,195553551","The concept of support is central to data mining. While the definition of support in transaction databases is intuitive and simple, that is not the case in graph datasets and databases. Most mining algorithms require the support of a pattern to be no greater than that of its subpatterns, a property called anti-monotonicity, or admissibility. This paper examines the requirements for admissibility of a support measure. Support measures for mining graphs are usually based on the notion of an instance graph---a graph representing all the instances of the pattern in a database and their intersection properties. Necessary and sufficient conditions for support measure admissibility, based on operations on instance graphs, are developed and proved. The sufficient conditions are used to prove admissibility of one support measure--the size of the independent set in the instance graph. Conversely, the necessary conditions are used to quickly show that some other support measures, such as weighted count of instances, are not admissible.",2006,Data Mining and Knowledge Discovery volume 13 issue 2 pp 243-260,independent set;discrete mathematics;combinatorics;data mining;machine learning;computer science;mathematics;
A Model-Based Frequency Constraint for Mining Associations from Transaction Data,Michael Hahsler (Vienna University of Economics and Business);,280853906,"Mining frequent itemsets is a popular method for finding associated items in databases. For this method, support, the co-occurrence frequency of the items which form an association, is used as the primary indicator of the associations's significance. A single, user-specified support threshold is used to decided if associations should be further investigated. Support has some known problems with rare items, favors shorter itemsets and sometimes produces misleading associations. In this paper we develop a novel model-based frequency constraint as an alternative to a single, user-specified minimum support. The constraint utilizes knowledge of the process generating transaction data by applying a simple stochastic mixture model (the NB model) which allows for transaction data's typically highly skewed item frequency distribution. A user-specified precision threshold is used together with the model to find local frequency thresholds for groups of itemsets. Based on the constraint we develop the notion of NB-frequent itemsets and adapt a mining algorithm to find all NB-frequent itemsets in a database. In experiments with publicly available transaction databases we show that the new constraint provides improvements over a single minimum support threshold and that the precision threshold is more robust and easier to set and interpret by the user.",2006,Data Mining and Knowledge Discovery volume 13 issue 2 pp 137-166,mixture model;data science;data mining;database;computer science;
A Rule-Based Approach for Process Discovery: Dealing with Noise and Imbalance in Process Logs,Laura Măruşter (University of Groningen);A. J. M. M. (Ton) Weijters (Eindhoven University of Technology);Wil M. P. Van Der Aalst (Eindhoven University of Technology);Antal Van Den Bosch (Tilburg University);,"130718764,438057892,270949118,2161053677","Effective information systems require the existence of explicit process models. A completely specified process design needs to be developed in order to enact a given business process. This development is time consuming and often subjective and incomplete. We propose a method that constructs the process model from process log data, by determining the relations between process tasks. To predict these relations, we employ machine learning technique to induce rule sets. These rule sets are induced from simulated process log data generated by varying process characteristics such as noise and log size. Tests reveal that the induced rule sets have a high predictive accuracy on new data. The effects of noise and imbalance of execution priorities during the discovery of the relations between process tasks are also discussed. Knowing the causal, exclusive, and parallel relations, a process model expressed in the Petri net formalism can be built. We illustrate our approach with real world data in a case study.",2006,Data Mining and Knowledge Discovery volume 13 issue 1 pp 67-87,process architecture;petri net;knowledge extraction;rule based system;data mining;artificial intelligence;machine learning;computer science;
