Retrieving geometric information from images: the case of hand-drawn diagrams,Dan Song (Beihang University);Dongming Wang (Beihang University);Xiaoyu Chen (Beihang University);,"2294964784,2229217467,2233797701","This paper addresses the problem of retrieving meaningful geometric information implied in image data. We outline a general algorithmic scheme to solve the problem in any geometric domain. The scheme, which depends on the domain, may lead to concrete algorithms when the domain is properly and formally specified. Taking plane Euclidean geometry \({\mathbb {E}}\) as an example of the domain, we show how to formally specify \({\mathbb {E}}\) and how to concretize the scheme to yield algorithms for the retrieval of meaningful geometric information in \({\mathbb {E}}\). For images of hand-drawn diagrams in \({\mathbb {E}}\), we present concrete algorithms to retrieve typical geometric objects and geometric relations, as well as their labels, and demonstrate the feasibility of our algorithms with experiments. An example is presented to illustrate how nontrivial geometric theorems can be generated from retrieved geometric objects and relations and thus how implied geometric knowledge may be discovered automatically from images.",2017,Data Mining and Knowledge Discovery volume 31 issue 4 pp 934-971,geometric transformation;formal specification;pattern matching;knowledge extraction;discrete mathematics;combinatorics;geometry;computer science;mathematics;
Identifying Consistent Statements about Numerical Data with Dispersion-Corrected Subgroup Discovery,Mario Boley (Max Planck Society);Bryan R. Goldsmith;Luca M. Ghiringhelli (Max Planck Society);Jilles Vreeken (Max Planck Society);,"2581150136,2705878701,1777702824,1971070670","Existing algorithms for subgroup discovery with numerical targets do not optimize the error or target variable dispersion of the groups they find. This often leads to unreliable or inconsistent statements about the data, rendering practical applications, especially in scientific domains, futile. Therefore, we here extend the optimistic estimator framework for optimal subgroup discovery to a new class of objective functions: we show how tight estimators can be computed efficiently for all functions that are determined by subgroup size (non-decreasing dependence), the subgroup median value, and a dispersion measure around the median (non-increasing dependence). In the important special case when dispersion is measured using the average absolute deviation from the median, this novel approach yields a linear time algorithm. Empirical evaluation on a wide range of datasets shows that, when used within branch-and-bound search, this approach is highly efficient and indeed discovers subgroups with much smaller errors.",2017,Data Mining and Knowledge Discovery,data mining;machine learning;statistics;algorithm;computer science;mathematics;
The best privacy defense is a good privacy offense: obfuscating a search engine user’s profile,Jörg Wicker (Technische Universität München);Stefan Kramer (Technische Universität München);,"2166053766,2283720790","User privacy on the internet is an important and unsolved problem. So far, no sufficient and comprehensive solution has been proposed that helps a user to protect his or her privacy while using the internet. Data are collected and assembled by numerous service providers. Solutions so far focused on the side of the service providers to store encrypted or transformed data that can be still used for analysis. This has a major flaw, as it relies on the service providers to do this. The user has no chance of actively protecting his or her privacy. In this work, we suggest a new approach, empowering the user to take advantage of the same tool the other side has, namely data mining to produce data which obfuscates the user’s profile. We apply this approach to search engine queries and use feedback of the search engines in terms of personalized advertisements in an algorithm similar to reinforcement learning to generate new queries potentially confusing the search engine. We evaluated the approach using a real-world data set. While evaluation is hard, we achieve results that indicate that it is possible to influence the user’s profile that the search engine generates. This shows that it is feasible to defend a user’s privacy from a new and more practical perspective.",2017,Data Mining and Knowledge Discovery pp 1-25,privacy software;privacy;web mining;reinforcement learning;internet privacy;world wide web;data mining;computer science;
BSig: evaluating the statistical significance of biclustering solutions,Rui Henriques (INESC-ID);Sara C. Madeira (INESC-ID);,"2139129317,2047722776",-,2017,Data Mining and Knowledge Discovery,-
"Time series joins, motifs, discords and shapelets: a unifying view that exploits the matrix profile","Chin-Chia Michael Yeh (Center for Information Technology);Yan Zhu (Shanghai Jiao Tong University);Liudmila Ulanova (University of California, Riverside);Nurjahan Begum (University of California, Riverside);Yifei Ding (University of California, Riverside);Hoang Anh Dau (University of California, Riverside);Zachary Zimmerman (Azusa Pacific University);Diego Furtado Silva (Spanish National Research Council);Abdullah Mueen (University of New Mexico);Eamonn Keogh (University of California, Riverside);","2107817180,2678804180,2089139422,2157373250,2342796293,2712909183,2316597706,2138204294,2083987245,2170070822",-,2017,Data Mining and Knowledge Discovery,bioinformatics;data mining;database;
Imbalanced classification in sparse and large behaviour datasets,Jellis Vanhoeyveld;David Martens (University of Antwerp);,"2477735961,2605386389",-,2017,Data Mining and Knowledge Discovery,pattern recognition;
Comparing dynamics of fluency and inter-limb coordination in climbing activities using multi-scale Jensen–Shannon embedding and clustering,Romain Herault (Intelligence and National Security Alliance);Dominic Orth (University of Rouen);Ludovic Seifert (University of Rouen);Jeremie Boulanger (University of Rouen);John Aldo Lee;,"1995790827,2148659472,2121213514,2131908913,2626270373",-,2017,Data Mining and Knowledge Discovery,artificial intelligence;machine learning;simulation;computer science;
Discovering recurring activity in temporal networks,Orestis Kostakis (Aalto University);Nikolaj Tatti (Aalto University);Aristides Gionis (Aalto University);,"1500961275,1367500519,737311942",-,2017,Data Mining and Knowledge Discovery,-
Noise-tolerance matrix completion for location recommendation,Bin Xia (Nanjing University of Science and Technology);Tao Li (Florida International University);Qianmu Li (Nanjing University of Science and Technology);Hong Zhang (Nanjing University of Science and Technology);,"2307189372,2472069284,2150722659,2441182045","Due to the sharply increasing number of users and venues in Location-Based Social Networks, it becomes a big challenge to provide recommendations which match users’ preferences. Furthermore, the sparse data and skew distribution (i.e., structural noise) also worsen the coverage and accuracy of recommendations. This problem is prevalent in traditional recommender methods since they assume that the collected data truly reflect users’ preferences. To overcome the limitation of current recommenders, it is imperative to explore an effective strategy, which can accurately provide recommendations while tolerating the structural noise. However, few study concentrates on the process of noisy data in the recommender system, even recent matrix-completion algorithms. In this paper, we cast the location recommendation as a mathematical matrix-completion problem and propose a robust algorithm named Linearized Bregman Iteration for Matrix Completion (LBIMC), which can effectively recover the user-location matrix considering structural noise and provide recommendations based solely on check-in records. Our experiments are conducted by an amount of check-in data from Foursquare, and the results demonstrate the effectiveness of LBIMC.",2017,Data Mining and Knowledge Discovery pp 1-24,recommender system;world wide web;data mining;machine learning;statistics;computer science;
Archetypoid analysis for sports analytics,G. Vinué (University of Valencia);I. Epifanio (RIU Hotels);,"2651830774,2650889268","We intend to understand the growing amount of sports performance data by finding extreme data points, which makes human interpretation easier. In archetypoid analysis each datum is expressed as a mixture of actual observations (archetypoids). Therefore, it allows us to identify not only extreme athletes and teams, but also the composition of other athletes (or teams) according to the archetypoid athletes, and to establish a ranking. The utility of archetypoids in sports is illustrated with basketball and soccer data in three scenarios. Firstly, with multivariate data, where they are compared with other alternatives, showing their best results. Secondly, despite the fact that functional data are common in sports (time series or trajectories), functional data analysis has not been exploited until now, due to the sparseness of functions. In the second scenario, we extend archetypoid analysis for sparse functional data, furthermore showing the potential of functional data analysis in sports analytics. Finally, in the third scenario, features are not available, so we use proximities. We extend archetypoid analysis when asymmetric relations are present in data. This study provides information that will provide valuable knowledge about player/team/league performance so that we can analyze athlete’s careers.",2017,Data Mining and Knowledge Discovery pp 1-35,functional data analysis;extreme point;multidimensional scaling;data science;data mining;simulation;statistics;
Regimes in baseball players’ career data,Marcus Bendtsen (Linköping University);,2048626060,"In this paper we investigate how we can use gated Bayesian networks, a type of probabilistic graphical model, to represent regimes in baseball players’ career data. We find that baseball players do indeed go through different regimes throughout their career, where each regime can be associated with a certain level of performance. We show that some of the transitions between regimes happen in conjunction with major events in the players’ career, such as being traded or injured, but that some transitions cannot be explained by such events. The resulting model is a tool for managers and coaches that can be used to identify where transitions have occurred, as well as an online monitoring tool to detect which regime the player currently is in.",2017,Data Mining and Knowledge Discovery pp 1-42,simulation;
Visual analysis of pressure in football,Gennady Andrienko (Fraunhofer Society);Natalia Andrienko (Fraunhofer Society);Guido Budziak (Eindhoven University of Technology);Jason Dykes (City University London);Georg Fuchs (Fraunhofer Society);Tatiana von Landesberger (Technische Universität Darmstadt);Hendrik Weber;,"237265413,1983982202,2559683684,2144192189,2306943979,110159255,2559088388","Modern movement tracking technologies enable acquisition of high quality data about movements of the players and the ball in the course of a football match. However, there is a big difference between the raw data and the insights into team behaviors that analysts would like to gain. To enable such insights, it is necessary first to establish relationships between the concepts characterizing behaviors and what can be extracted from data. This task is challenging since the concepts are not strictly defined. We propose a computational approach to detecting and quantifying the relationships of pressure emerging during a game. Pressure is exerted by defending players upon the ball and the opponents. Pressing behavior of a team consists of multiple instances of pressure exerted by the team members. The extracted pressure relationships can be analyzed in detailed and summarized forms with the use of static and dynamic visualizations and interactive query tools. To support examination of team tactics in different situations, we have designed and implemented a novel interactive visual tool “time mask”. It enables selection of multiple disjoint time intervals in which given conditions are fulfilled. Thus, it is possible to select game situations according to ball possession, ball distance to the goal, time that has passed since the last ball possession change or remaining time before the next change, density of players’ positions, or various other conditions. In response to a query, the analyst receives visual and statistical summaries of the set of selected situations and can thus perform joint analysis of these situations. We give examples of applying the proposed combination of computational, visual, and interactive techniques to real data from games in the German Bundesliga, where the teams actively used pressing in their defense tactics.",2017,Data Mining and Knowledge Discovery pp 1-47,visual analytics;multimedia;data mining;artificial intelligence;machine learning;simulation;computer science;
Sports analytics for professional speed skating,Arno Knobbe (Leiden University);Jac Orie;Nico Hofman;Benjamin van der Burgh (Leiden University);Ricardo Cachucho (Leiden University);,"1229146049,2332694046,2568804328,2397756397,274548734","In elite sports, training schedules are becoming increasingly complex, and a large number of parameters of such schedules need to be tuned to the specific physique of a given athlete. In this paper, we describe how extensive analysis of historical data can help optimise these parameters, and how possible pitfalls of under- and overtraining in the past can be avoided in future schedules. We treat the series of exercises an athlete undergoes as a discrete sequence of attributed events, that can be aggregated in various ways, to capture the many ways in which an athlete can prepare for an important test event. We report on a cooperation with the elite speed skating team LottoNL-Jumbo, who have recorded detailed training data over the last 15 years. The aim of the project was to analyse this potential source of knowledge, and extract actionable and interpretable patterns that can provide input to future improvements in training. We present two alternative techniques to aggregate sequences of exercises into a combined, long-term training effect, one of which based on a sliding window, and one based on a physiological model of how the body responds to exercise. Next, we use both linear modelling and Subgroup Discovery to extract meaningful models of the data.",2017,Data Mining and Knowledge Discovery pp 1-31,sequential pattern mining;operations research;data mining;simulation;computer science;
Classification and legality analysis of bowling action in the game of cricket,Muhammad Salman (NUST School of Electrical Engineering and Computer Science);Saad Qaisar (NUST School of Electrical Engineering and Computer Science);Ali Mustafa Qamar (NUST School of Electrical Engineering and Computer Science);,"2618010391,2091938465,2618756863","One of the hot topics in modern era of cricket is to decide whether the bowling action of a bowler is legal or not. Because of the complex bio-mechanical movement of the bowling arm, it is not possible for the on-field umpire to declare a bowling action as legal or illegal. Inertial sensors are currently being used for activity recognition in cricket for the coaching of bowlers and detecting the legality of their moves, since a well trained and legal bowling action is highly significant for the career of a cricket player. After extensive analysis and research, we present a system to detect the legality of the bowling action based on real time multidimensional physiological data obtained from the inertial sensors mounted on the bowlers arm. We propose a method to examine the movement of the bowling arm in the correct rotation order with a precise angle. The system evaluates the bowling action using various action profiles. The action profiles are used so as to simplify the complex bio-mechanical movement of the bowling arm along with minimizing the size of the data provided to the classifier. The events of interest are identified and tagged. Algorithms such as support vector machines, k-nearest neighbor, Naive Bayes, random forest, and artificial neural network are trained over statistical features extracted from the tagged data. To accomplish the reliability of outcome measures, the technical error of measurement was adopted. The proposed method achieves very high accuracy in the correct classification of bowling action.",2017,Data Mining and Knowledge Discovery pp 1-29,inertial measurement unit;feature extraction;biological classification;activity recognition;speech recognition;artificial intelligence;machine learning;simulation;computer science;
Reducing uncertainty of dynamic heterogeneous information networks: a fusing reconstructing approach,Ning Yang (Sichuan University);Lifang He (Vision Institute);Zheng Li (Sichuan University);Philip S. Yu (University of Illinois at Chicago);,"2283784084,2690427399,2710202894,2125104194","In real world, a heterogeneous information network (HIN) is often dynamic due to the time varying features of the nodes, and uncertain due to missing values and noise. In this paper, we investigate the problem of reducing the uncertainty of a dynamic HIN, which is an important task for HIN analysis. The challenges are three-fold, the heterogeneity of features, the heterogeneity of constraints, and the dynamic uncertainty. We propose a novel approach, called fusing reconstruction (FRec), which reconstructs the uncertain snapshots of a dynamic HIN in a homogeneous feature space combining two fusions, the fusion of heterogeneous features and the fusion of heterogeneous constraints. To address the challenge of the heterogeneity of features, we propose an invertible fusing transformation (IFT) as the first part of FRec. IFT is a bidirectional transformation, which is able to learn unified latent homogeneous feature representations for heterogeneous nodes and transform them back to the raw heterogeneous feature space by its invertibility. To address the challenge of the heterogeneity of constraints and the challenge of dynamic uncertainty, we propose a heterogeneous constraints fusion based tensor reconstruction model (HCF-TRM) as the second part of FRec. HCF-TRM is able to denoise the uncertain snapshots of a dynamic HIN and recovers the missing values by fusing the spatial smoothness constraint and the temporal smoothness constraint into the tensor reconstruction. At last, the extensive experiments conducted on real datasets and synthetic datasets verify the effectiveness and scalability of FRec.",2017,Data Mining and Knowledge Discovery volume 31 issue 3 pp 879-906,graph embedding;data mining;machine learning;mathematical optimization;mathematics;
The great time series classification bake off: a review and experimental evaluation of recent algorithmic advances,"Anthony Bagnall (University of East Anglia);Jason Lines (University of East Anglia);Aaron Bostrom (University of East Anglia);James Large (University of East Anglia);Eamonn J. Keogh (University of California, Riverside);","2171856547,1984663852,2136857950,2554190571,2170070822","In the last 5 years there have been a large number of new time series classification algorithms proposed in the literature. These algorithms have been evaluated on subsets of the 47 data sets in the University of California, Riverside time series classification archive. The archive has recently been expanded to 85 data sets, over half of which have been donated by researchers at the University of East Anglia. Aspects of previous evaluations have made comparisons between algorithms difficult. For example, several different programming languages have been used, experiments involved a single train/test split and some used normalised data whilst others did not. The relaunch of the archive provides a timely opportunity to thoroughly evaluate algorithms on a larger number of datasets. We have implemented 18 recently proposed algorithms in a common Java framework and compared them against two standard benchmark classifiers (and each other) by performing 100 resampling experiments on each of the 85 datasets. We use these results to test several hypotheses relating to whether the algorithms are significantly more accurate than the benchmarks and each other. Our results indicate that only nine of these algorithms are significantly more accurate than both benchmarks and that one classifier, the collective of transformation ensembles, is significantly more accurate than all of the others. All of our experiments and results are reproducible: we release all of our code, results and experimental details and we hope these experiments form the basis for more robust testing of new algorithms in the future.",2017,Data Mining and Knowledge Discovery volume 31 issue 3 pp 606-660,data science;data mining;machine learning;statistics;computer science;mathematics;
On classifier behavior in the presence of mislabeling noise,Katsiaryna Mirylenka (IBM);George Giannakopoulos (University of Trento);Le Minh Do (University of Trento);Themis Palpanas (Paris Descartes University);,"250322829,2106620877,2559815951,2010554420","Machine learning algorithms perform differently in settings with varying levels of training set mislabeling noise. Therefore, the choice of the right algorithm for a particular learning problem is crucial. The contribution of this paper is towards two, dual problems: first, comparing algorithm behavior; and second, choosing learning algorithms for noisy settings. We present the “sigmoid rule” framework, which can be used to choose the most appropriate learning algorithm depending on the properties of noise in a classification problem. The framework uses an existing model of the expected performance of learning algorithms as a sigmoid function of the signal-to-noise ratio in the training instances. We study the characteristics of the sigmoid function using five representative non-sequential classifiers, namely, Naive Bayes, kNN, SVM, a decision tree classifier, and a rule-based classifier, and three widely used sequential classifiers based on hidden Markov models, conditional random fields and recursive neural networks. Based on the sigmoid parameters we define a set of intuitive criteria that are useful for comparing the behavior of learning algorithms in the presence of noise. Furthermore, we show that there is a connection between these parameters and the characteristics of the underlying dataset, showing that we can estimate an expected performance over a dataset regardless of the underlying algorithm. The framework is applicable to concept drift scenarios, including modeling user behavior over time, and mining of noisy time series of evolving nature.",2017,Data Mining and Knowledge Discovery volume 31 issue 3 pp 661-701,concept drift;biological classification;learning classifier system;data mining;pattern recognition;machine learning;statistics;computer science;
On searching and indexing sequences of temporal intervals,Orestis Kostakis (Aalto University);Panagiotis Papapetrou (Stockholm University);,"1500961275,2000108749","In several application domains, including sign language, sensor networks, and medicine, events are not necessarily instantaneous but they may have a time duration. Such events build sequences of temporal intervals, which may convey useful domain knowledge; thus, searching and indexing these sequences is crucial. We formulate the problem of comparing sequences of labeled temporal intervals and present a distance measure that can be computed in polynomial time. We prove that the distance measure is metric and satisfies the triangle inequality. For speeding up search in large databases of sequences of temporal intervals, we propose an approximate indexing method that is based on embeddings. The proposed indexing framework is shown to be contractive and can guarantee no false dismissal. The distance measure is tested and benchmarked through rigorous experimentation on real data taken from several application domains, including: American Sign Language annotated video recordings, robot sensor data, and Hepatitis patient data. In addition, the indexing scheme is tested on a large synthetic dataset. Our experiments show that speedups of over an order of magnitude can be achieved while maintaining high levels of accuracy. As a result of our work, it becomes possible to implement recommender systems, search engines and assistive applications for the fields that employ sequences of temporal intervals.",2017,Data Mining and Knowledge Discovery volume 31 issue 3 pp 809-850,pattern;time series;theoretical computer science;discrete mathematics;data mining;machine learning;statistics;mathematics;
